[ 2023-12-30 03:03:25,342 ] root - INFO - calling Csv file
[ 2023-12-30 03:07:04,176 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/ai-in-healthcare-to-improve-patient-outcomes/>
[ 2023-12-30 03:07:08,033 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/what-if-the-creation-is-taking-over-the-creator/>
[ 2023-12-30 03:07:10,889 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/what-if-the-creation-is-taking-over-the-creator/>
[ 2023-12-30 03:07:14,780 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/what-jobs-will-robots-take-from-humans-in-the-future/>
[ 2023-12-30 03:07:18,260 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/what-jobs-will-robots-take-from-humans-in-the-future/>
[ 2023-12-30 03:07:23,478 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/will-machine-replace-the-human-in-the-future-of-work/>
[ 2023-12-30 03:07:26,614 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/will-machine-replace-the-human-in-the-future-of-work/>
[ 2023-12-30 03:07:30,435 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/will-ai-replace-us-or-work-with-us/>
[ 2023-12-30 03:07:34,364 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/will-ai-replace-us-or-work-with-us/>
[ 2023-12-30 03:07:38,387 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/man-and-machines-together-machines-are-more-diligent-than-humans-blackcoffe/>
[ 2023-12-30 03:07:41,658 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/man-and-machines-together-machines-are-more-diligent-than-humans-blackcoffe/>
[ 2023-12-30 03:07:45,172 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/in-future-or-in-upcoming-years-humans-and-machines-are-going-to-work-together-in-every-field-of-work/>
[ 2023-12-30 03:07:49,271 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/in-future-or-in-upcoming-years-humans-and-machines-are-going-to-work-together-in-every-field-of-work/>
[ 2023-12-30 03:07:53,346 ] root - INFO - Failed to retrieve the webpage for URL: https://insights.blackcoffer.com/how-neural-networks-can-be-applied-in-various-areas-in-the-future/
[ 2023-12-30 03:07:58,145 ] root - INFO - Failed to retrieve the webpage for URL: https://insights.blackcoffer.com/how-neural-networks-can-be-applied-in-various-areas-in-the-future/
[ 2023-12-30 03:08:02,147 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/how-machine-learning-will-affect-your-business/>
[ 2023-12-30 03:08:05,938 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/how-machine-learning-will-affect-your-business/>
[ 2023-12-30 03:08:08,792 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/deep-learning-impact-on-areas-of-e-learning/>
[ 2023-12-30 03:08:12,007 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/deep-learning-impact-on-areas-of-e-learning/>
[ 2023-12-30 03:08:15,342 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/how-to-protect-future-data-and-its-privacy-blackcoffer/>
[ 2023-12-30 03:08:18,209 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/how-to-protect-future-data-and-its-privacy-blackcoffer/>
[ 2023-12-30 03:08:21,707 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/how-machines-ai-automations-and-robo-human-are-effective-in-finance-and-banking/>
[ 2023-12-30 03:08:26,110 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/how-machines-ai-automations-and-robo-human-are-effective-in-finance-and-banking/>
[ 2023-12-30 03:08:29,338 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/ai-human-robotics-machine-future-planet-blackcoffer-thinking-jobs-workplace/>
[ 2023-12-30 03:08:32,922 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/ai-human-robotics-machine-future-planet-blackcoffer-thinking-jobs-workplace/>
[ 2023-12-30 03:08:37,276 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/how-ai-will-change-the-world-blackcoffer/>
[ 2023-12-30 03:08:42,650 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/how-ai-will-change-the-world-blackcoffer/>
[ 2023-12-30 03:08:46,321 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/future-of-work-how-ai-has-entered-the-workplace/>
[ 2023-12-30 03:08:50,460 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/future-of-work-how-ai-has-entered-the-workplace/>
[ 2023-12-30 03:08:54,906 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/ai-tool-alexa-google-assistant-finance-banking-tool-future/>
[ 2023-12-30 03:08:58,422 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/ai-tool-alexa-google-assistant-finance-banking-tool-future/>
[ 2023-12-30 03:09:01,920 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/ai-healthcare-revolution-ml-technology-algorithm-google-analytics-industrialrevolution/>
[ 2023-12-30 03:09:06,079 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/ai-healthcare-revolution-ml-technology-algorithm-google-analytics-industrialrevolution/>
[ 2023-12-30 03:09:09,335 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/all-you-need-to-know-about-online-marketing/>
[ 2023-12-30 03:09:12,414 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/all-you-need-to-know-about-online-marketing/>
[ 2023-12-30 03:09:15,241 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/evolution-of-advertising-industry/>
[ 2023-12-30 03:09:18,875 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/evolution-of-advertising-industry/>
[ 2023-12-30 03:09:22,116 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/how-data-analytics-can-help-your-business-respond-to-the-impact-of-covid-19/>
[ 2023-12-30 03:09:26,330 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/how-data-analytics-can-help-your-business-respond-to-the-impact-of-covid-19/>
[ 2023-12-30 03:09:32,546 ] root - INFO - Failed to retrieve the webpage for URL: https://insights.blackcoffer.com/covid-19-environmental-impact-for-the-future/
[ 2023-12-30 03:09:37,023 ] root - INFO - Failed to retrieve the webpage for URL: https://insights.blackcoffer.com/covid-19-environmental-impact-for-the-future/
[ 2023-12-30 03:09:40,863 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/>
[ 2023-12-30 03:09:44,794 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/>
[ 2023-12-30 03:09:50,598 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/>
[ 2023-12-30 03:09:53,438 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/>
[ 2023-12-30 03:09:58,589 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/>
[ 2023-12-30 03:10:01,391 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/>
[ 2023-12-30 03:10:04,965 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/>
[ 2023-12-30 03:10:08,193 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/>
[ 2023-12-30 03:10:11,974 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/>
[ 2023-12-30 03:10:14,966 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/>
[ 2023-12-30 03:10:18,026 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/>
[ 2023-12-30 03:10:21,957 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/>
[ 2023-12-30 03:10:26,119 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/>
[ 2023-12-30 03:10:29,283 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/>
[ 2023-12-30 03:10:32,420 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/>
[ 2023-12-30 03:10:36,052 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/>
[ 2023-12-30 03:10:41,130 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/how-we-forecast-future-technologies/>
[ 2023-12-30 03:10:44,311 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/how-we-forecast-future-technologies/>
[ 2023-12-30 03:10:49,150 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/>
[ 2023-12-30 03:10:53,621 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/>
[ 2023-12-30 03:10:56,487 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/>
[ 2023-12-30 03:10:59,694 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/>
[ 2023-12-30 03:11:03,881 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/>
[ 2023-12-30 03:11:06,743 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/>
[ 2023-12-30 03:11:10,267 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/>
[ 2023-12-30 03:11:13,446 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/>
[ 2023-12-30 03:11:18,247 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/>
[ 2023-12-30 03:11:21,102 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/>
[ 2023-12-30 03:11:25,069 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/>
[ 2023-12-30 03:11:28,161 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/>
[ 2023-12-30 03:11:31,081 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/>
[ 2023-12-30 03:11:34,899 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/>
[ 2023-12-30 03:11:37,718 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/>
[ 2023-12-30 03:11:40,790 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/>
[ 2023-12-30 03:11:43,835 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/>
[ 2023-12-30 03:11:46,713 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/>
[ 2023-12-30 03:11:50,907 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/>
[ 2023-12-30 03:11:54,211 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/>
[ 2023-12-30 03:11:57,329 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/>
[ 2023-12-30 03:12:00,173 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/>
[ 2023-12-30 03:12:04,230 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/>
[ 2023-12-30 03:12:08,488 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/>
[ 2023-12-30 03:12:11,411 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/>
[ 2023-12-30 03:12:14,911 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/>
[ 2023-12-30 03:12:18,088 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/>
[ 2023-12-30 03:12:21,988 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/>
[ 2023-12-30 03:12:26,062 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/>
[ 2023-12-30 03:12:29,667 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/>
[ 2023-12-30 03:12:32,842 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/>
[ 2023-12-30 03:12:36,681 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/>
[ 2023-12-30 03:12:40,518 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/>
[ 2023-12-30 03:12:43,985 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/>
[ 2023-12-30 03:12:48,548 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/>
[ 2023-12-30 03:12:52,992 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/>
[ 2023-12-30 03:12:56,308 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/>
[ 2023-12-30 03:12:59,818 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/>
[ 2023-12-30 03:13:03,198 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/>
[ 2023-12-30 03:13:07,709 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/>
[ 2023-12-30 03:13:11,538 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/>
[ 2023-12-30 03:13:15,048 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/>
[ 2023-12-30 03:13:18,934 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/>
[ 2023-12-30 03:13:22,309 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/>
[ 2023-12-30 03:13:25,911 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/>
[ 2023-12-30 03:13:29,756 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/>
[ 2023-12-30 03:13:33,668 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/>
[ 2023-12-30 03:13:36,581 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/>
[ 2023-12-30 03:13:40,364 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/human-rights-outlook/>
[ 2023-12-30 03:13:44,633 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/human-rights-outlook/>
[ 2023-12-30 03:13:49,966 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/>
[ 2023-12-30 03:13:53,814 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/>
[ 2023-12-30 03:13:57,933 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/>
[ 2023-12-30 03:14:02,070 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/>
[ 2023-12-30 03:14:05,894 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/>
[ 2023-12-30 03:14:08,505 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/>
[ 2023-12-30 03:14:11,769 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/>
[ 2023-12-30 03:14:14,595 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/>
[ 2023-12-30 03:14:18,367 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/>
[ 2023-12-30 03:14:21,292 ] root - INFO - Data extraction successful for link<https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/>
